x,y
-195.06725017788108,155.88005789429167
-730.2480126676888,506.20362314469
-360.96897850798854,-398.50355842995543
743.4672532656941,-44.60473871632803
504.69217691158315,-35.47018695099757
208.60221081624297,-524.0753639647141
202.29098742778262,552.0679607149452
34.77181557495203,361.87778430223534
257.1172130543888,-653.9528426595041
-298.0985107264315,-703.482372795375
548.2908554684184,-40.876367001799736
328.23588609870467,568.2192003832226
321.1942254168039,631.6480013758116
-157.55489399888415,451.3631564778425
-83.0684159238591,653.3800825567816
568.2999905070624,-603.8185354036842
-546.0467096989967,-424.519588150294
698.2202083473044,-95.75720005885603
189.9724363002059,-298.46070236174194
10.86447574358931,-171.20061173264617
-223.63426684472995,127.61116110804517
126.37768945529842,606.3026562716627
272.97320495245003,643.4184018000255
534.6008495951335,736.4844673032228
256.9103132437773,-505.35056704339536
540.9562996744023,696.949420963592
607.0439767683549,103.66125521148524
320.7255302612989,-433.31252448660257
497.4118954100313,110.29852852692716
-322.5638070206922,-654.809134282156
530.9137326340203,734.7090223823718
-617.2228603354074,450.89298188625276
-309.1631297714067,403.187830916017
559.1505369423021,-683.714908305685
171.79879279771296,-682.5896347559457
571.357960871037,720.9536352650093
8.130560472066009,747.7634180636649
-285.49491978549145,-634.5439429418822
149.6442131949011,-702.9333567370234
-453.92271535737086,-138.09579657451377
165.7006844510123,-515.7015134796529
-686.3462629181937,551.6685508915837
-279.2542201258625,687.9891396126825
594.9894621414023,-183.31614088172603
-59.38555073114287,30.109476888845847
215.83307758159026,143.4753576029558
88.89159302308576,180.18920316789297
-103.21266985360091,330.46687821620753
-393.5465708028239,-298.3697082387759
716.6959746729531,31.69093992180899
72.64570153029331,-732.8137704536714
-719.920664543101,173.69691195938515
268.9220970571629,-221.13452543842902
310.4253740488484,357.0514338780515
-716.7262965137852,-659.134794531304
264.03046423106514,694.9583705793859
-373.31658272479467,-65.5318055454311
-299.39403995161604,-184.25948800662468
408.41011866618146,-709.6181924860049
103.8870031058733,352.7597725177643
-284.9749568848605,-416.1932358102135
455.71150559237003,-391.9572346532371
-468.90848862308707,-97.14851920076853
297.09961001227475,-597.2374610521928
500.3083373359632,-92.3539011579195
533.3027909773298,-496.07365116534754
-244.9346474326789,225.3485644387423
577.3474078819329,-73.34672357216618
-412.45823591567284,-568.6210129345703
44.44144246258986,-463.7942912227561
460.165856438186,507.7145685423384
-474.62053004211634,-332.1117869752311
460.83962725043034,212.90588474497963
459.3867617025826,-232.0757926686025
-555.4662933058398,-312.08566369416997
440.79288672624716,-343.2382591286214
-230.46857899971974,-124.64145618976568
630.9185744814458,-516.0032115924613
-743.0073081252815,664.9017538786632
569.9673774390722,730.3704825431935
-98.47153098652336,675.2417495745342
641.0658216170077,-416.86389559151814
244.4808007927361,28.52246496863006
-316.43724578774294,-238.3969289470005
465.28781851232725,-682.3847848719603
605.413922700513,290.5584109458823
635.782199335863,594.8507474760729
-730.2832549693306,367.9474009664425
-492.2676141948944,-300.16789690726023
244.3441564572422,37.44620312373729
168.2458644388687,-237.97101387300734
-371.28773362945344,542.4970746895006
-34.203754981405154,423.4876676801755
-222.23755470510753,-453.99949190518606
51.95556082916562,475.2162708253843
-493.0466088713341,437.5078783231843
485.2481438303712,-738.7429197784363
192.91081545012412,543.8318520815396
-675.1022217070058,-342.90444946000014
-347.1208331947502,40.89926764002462
-115.52399339929764,-40.64998042081129
414.74649108416634,-747.2870254104313
-667.7496160353104,-559.7050706351006
-563.0606481824075,-647.3749673052176
712.0387967639911,531.6734021088396
-620.8079883969813,3.1800101323968875
-223.065662542763,220.370419952676
-463.37699903522343,-256.83554527871695
-564.3674642487233,83.28891549433297
-630.1481548689214,-482.16578316358977
-190.08813655952542,156.65230136667765
423.93275210250545,-179.6029772235854
451.7413643386885,184.38976503763706
-102.60960400404667,-191.36978357161263
-119.22915335421612,291.18481745898225
-58.74013135665871,-382.3750553431099
53.75607613575562,292.7537216607709
-642.6285043008179,-112.66718181474937
-111.21741536595812,569.5039297799885
654.7261065866601,-188.64645471262088
596.7812973157525,436.37534458582627
-356.73041133451136,-53.78517854338088
-565.2809261635473,469.8325589097383
438.70407763603566,251.3423648695957
350.6027644692733,95.7659318890943
-595.3001326513947,131.6381549453214
-742.6480821496142,-534.7224596593126
411.45603048064027,-683.5307084708692
-612.3016860598141,-601.0506116687476
570.7018752667389,-481.26959257446464
-714.768946079717,512.3033618811583
260.3021541452531,504.2729269305155
678.6169776822792,118.61462853158378
448.12087441368226,-695.5960952165121
401.12780664455886,16.988614898251626
322.73689178718496,-589.8844537757817
373.4473820766075,651.8435167519701
-658.2907525809331,-263.62969872255667
95.96602075273756,492.08899673824476
-386.8109062498473,-480.3413378524831
-375.0508786647646,173.97147081919036
380.3149641598425,-159.4050759125945
-198.79297614708332,-155.04051068315528
-224.57327444137593,-122.6735230574642
-625.1092697457456,0.46441594433872524
371.1135011213785,-509.06926301936403
286.2571653172922,384.17403302891216
260.783716186122,25.63811487212081
-24.418661488131306,214.42950592620582
-606.2089037378317,372.2322115693378
624.9215718206644,25.88082422344405
-470.83344903270023,-348.96395632566134
-451.23024493580476,128.42597271075408
-277.72870732706957,-401.54223682555227
286.6986118782436,680.1383321680339
-306.20454991551094,307.99993710921103
-130.19897868605312,530.4592093591459
126.97246652566764,-349.2397194049233
-423.5926832196044,-715.3128653605249
-30.765576614847873,-175.87484567659874
-491.62838716184046,-209.29446549536283
-266.93676617820967,411.30682673829324
-534.584804418494,736.8268970126487
-30.615206418685148,148.50096261974852
-47.92056328970557,501.91760325902806
482.4226795032239,85.68187089007574
-28.05102252077927,331.0635284227267
350.3826619891561,690.3883074877374
-48.90718783185446,-405.597736414649
-397.831917014906,326.5325364917446
263.02622336072056,688.0720431063901
530.8222650085288,-386.86229411320016
-465.56524810417517,-362.0654589964477
-367.488102953403,547.6484080220259
-279.87486291750815,-115.05706506641855
343.45264880617196,-621.1118759442024
-611.0365025977515,500.8937148051459
-312.3549181655922,-215.00837297338694
120.45006901875774,263.2610425722827
-739.6744560891669,-247.79709430631686
-95.66798754398894,-21.14920603521591
-434.8555992062745,127.65809233154243
683.0059568209535,-163.62000116603008
66.53480215534842,-571.2349502367811
-581.2064919052358,580.7835183383947
613.1430035560768,-604.641521040106
661.9313176799835,-188.66488696901138
408.62887019402865,385.98499205423605
-306.6989593628601,263.8307921957223
231.11755711085823,459.08250083048233
-351.61238789000504,381.2845380356439
691.9895448371435,259.2375751515551
54.25095773131193,-580.0559222674109
-9.178915895339856,-221.76334195371942
327.13996202972135,267.81576195240723
99.58713213648662,-477.0303184632096
218.50170638635143,196.32665980095317
-481.3433695124909,584.8788759110407
233.05696756658438,-565.3037677532157
647.7661232625842,-537.9236237614176
