OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.4,10.1.1.21,0,1,10.1.1.4,10.1.1.21,4,5.001,298.699,1
10.1.1.1,10.1.1.97,0,1,10.1.1.1,10.1.1.97,4,5.003,298.501,1
10.1.1.2,10.1.1.91,0,1,10.1.1.2,10.1.1.91,8,5.004,298.466,1
10.1.1.6,10.1.1.87,0,1,10.1.1.6,10.1.1.87,5,5.004,220.474,1
10.1.1.5,10.1.1.98,0,1,10.1.1.5,10.1.1.98,9,5.007,219.986,1
10.1.1.3,10.1.1.57,0,1,10.1.1.3,10.1.1.57,2,5.008,299.748,1
10.1.1.3,10.1.1.57,0,2,10.1.1.3,10.1.1.57,0,5.241,-1,0
10.1.1.4,10.1.1.21,0,2,10.1.1.4,10.1.1.21,0,5.245,-1,0
10.1.1.5,10.1.1.98,0,2,10.1.1.5,10.1.1.98,0,5.245,-1,0
10.1.1.1,10.1.1.97,0,2,10.1.1.1,10.1.1.97,0,5.246,-1,0
10.1.1.6,10.1.1.87,0,2,10.1.1.6,10.1.1.87,0,5.246,-1,0
10.1.1.2,10.1.1.91,0,2,10.1.1.2,10.1.1.91,0,5.25,-1,0
10.1.1.6,10.1.1.87,0,3,10.1.1.6,10.1.1.87,0,5.64,-1,0
10.1.1.1,10.1.1.97,0,3,10.1.1.1,10.1.1.97,0,5.643,-1,0
10.1.1.5,10.1.1.98,0,3,10.1.1.5,10.1.1.98,0,5.645,-1,0
10.1.1.3,10.1.1.57,0,3,10.1.1.3,10.1.1.57,0,5.647,-1,0
10.1.1.4,10.1.1.21,0,3,10.1.1.4,10.1.1.21,0,5.649,-1,0
10.1.1.3,10.1.1.57,0,4,10.1.1.3,10.1.1.57,0,6.2,-1,0
10.1.1.5,10.1.1.98,0,4,10.1.1.5,10.1.1.98,0,6.205,-1,0
10.1.1.1,10.1.1.97,0,4,10.1.1.1,10.1.1.97,0,6.207,-1,0
10.1.1.50,10.1.1.4,0,1,10.1.1.50,10.1.1.4,2,6.29401,7.29776,1
10.1.1.1,10.1.1.97,0,5,10.1.1.1,10.1.1.97,0,6.922,-1,0
10.1.1.3,10.1.1.57,0,5,10.1.1.3,10.1.1.57,0,6.926,-1,0
10.1.1.5,10.1.1.98,0,5,10.1.1.5,10.1.1.98,0,6.93,-1,0
10.1.1.2,10.1.1.91,0,3,10.1.1.2,10.1.1.91,0,7.408,-1,0
10.1.1.6,10.1.1.87,0,4,10.1.1.6,10.1.1.87,0,7.408,-1,0
10.1.1.2,10.1.1.91,0,4,10.1.1.2,10.1.1.91,0,8.04,-1,0
10.1.1.5,10.1.1.98,0,6,10.1.1.5,10.1.1.98,0,8.205,-1,0
10.1.1.2,10.1.1.91,0,5,10.1.1.2,10.1.1.91,0,9.304,-1,0
10.1.1.4,10.1.1.21,0,4,10.1.1.4,10.1.1.21,0,9.404,-1,0
10.1.1.3,10.1.1.57,0,6,10.1.1.3,10.1.1.57,0,9.725,-1,0
10.1.1.1,10.1.1.97,0,6,10.1.1.1,10.1.1.97,0,9.73,-1,0
10.1.1.3,10.1.1.57,0,7,10.1.1.3,10.1.1.57,0,10.204,-1,0
10.1.1.6,10.1.1.87,0,5,10.1.1.6,10.1.1.87,0,10.208,-1,0
10.1.1.6,10.1.1.87,0,6,10.1.1.6,10.1.1.87,0,10.304,-1,0
10.1.1.2,10.1.1.91,0,6,10.1.1.2,10.1.1.91,0,10.307,-1,0
10.1.1.2,10.1.1.91,0,7,10.1.1.2,10.1.1.91,0,10.947,-1,0
10.1.1.4,10.1.1.21,0,5,10.1.1.4,10.1.1.21,0,11.304,-1,0
10.1.1.6,10.1.1.87,0,7,10.1.1.6,10.1.1.87,0,11.4,-1,0
10.1.1.2,10.1.1.91,0,8,10.1.1.2,10.1.1.91,0,11.401,-1,0
10.1.1.3,10.1.1.57,0,8,10.1.1.3,10.1.1.57,0,11.404,-1,0
10.1.1.5,10.1.1.98,0,7,10.1.1.5,10.1.1.98,0,11.407,-1,0
10.1.1.4,10.1.1.21,0,6,10.1.1.4,10.1.1.21,0,11.409,-1,0
10.1.1.6,10.1.1.87,0,8,10.1.1.6,10.1.1.87,0,11.508,-1,0
10.1.1.5,10.1.1.98,0,8,10.1.1.5,10.1.1.98,0,11.701,-1,0
10.1.1.4,10.1.1.21,0,7,10.1.1.4,10.1.1.21,0,11.962,-1,0
10.1.1.4,10.1.1.21,0,8,10.1.1.4,10.1.1.21,0,12.683,-1,0
10.1.1.4,10.1.1.21,0,9,10.1.1.4,10.1.1.21,0,12.804,-1,0
10.1.1.6,10.1.1.87,0,9,10.1.1.6,10.1.1.87,0,12.903,-1,0
10.1.1.5,10.1.1.98,0,9,10.1.1.5,10.1.1.98,0,12.905,-1,0
10.1.1.5,10.1.1.98,0,10,10.1.1.5,10.1.1.98,0,13.783,-1,0
10.1.1.6,10.1.1.87,0,10,10.1.1.6,10.1.1.87,0,13.804,-1,0
10.1.1.5,10.1.1.98,0,11,10.1.1.5,10.1.1.98,0,14.007,-1,0
10.1.1.2,10.1.1.91,0,9,10.1.1.2,10.1.1.91,0,14.1,-1,0
10.1.1.4,10.1.1.21,0,10,10.1.1.4,10.1.1.21,0,14.102,-1,0
10.1.1.6,10.1.1.87,0,11,10.1.1.6,10.1.1.87,0,14.104,-1,0
10.1.1.3,10.1.1.57,0,9,10.1.1.3,10.1.1.57,0,14.204,-1,0
10.1.1.4,10.1.1.21,0,11,10.1.1.4,10.1.1.21,0,14.67,-1,0
10.1.1.2,10.1.1.91,0,10,10.1.1.2,10.1.1.91,0,14.982,-1,0
10.1.1.4,10.1.1.21,0,12,10.1.1.4,10.1.1.21,0,15.388,-1,0
10.1.1.1,10.1.1.97,0,7,10.1.1.1,10.1.1.97,0,15.406,-1,0
10.1.1.6,10.1.1.87,0,12,10.1.1.6,10.1.1.87,0,15.503,-1,0
10.1.1.1,10.1.1.97,0,8,10.1.1.1,10.1.1.97,0,15.642,-1,0
10.1.1.1,10.1.1.97,0,9,10.1.1.1,10.1.1.97,0,16.046,-1,0
10.1.1.1,10.1.1.97,0,10,10.1.1.1,10.1.1.97,0,16.602,-1,0
10.1.1.5,10.1.1.98,0,12,10.1.1.5,10.1.1.98,0,16.71,-1,0
10.1.1.5,10.1.1.98,0,13,10.1.1.5,10.1.1.98,0,17.001,-1,0
10.1.1.1,10.1.1.97,0,11,10.1.1.1,10.1.1.97,0,17.321,-1,0
10.1.1.17,10.1.1.57,0,1,10.1.1.17,10.1.1.57,0,17.7686,18.771,1
10.1.1.2,10.1.1.91,0,11,10.1.1.2,10.1.1.91,0,17.781,-1,0
10.1.1.5,10.1.1.98,0,14,10.1.1.5,10.1.1.98,0,17.888,-1,0
10.1.1.4,10.1.1.21,0,13,10.1.1.4,10.1.1.21,0,17.902,-1,0
10.1.1.6,10.1.1.87,0,13,10.1.1.6,10.1.1.87,0,17.902,-1,0
10.1.1.95,10.1.1.22,0,1,10.1.1.95,10.1.1.22,3,17.9179,17.9827,1
10.1.1.3,10.1.1.35,0,10,10.1.1.3,10.1.1.35,0,17.9229,17.9831,1
10.1.1.4,10.1.1.21,0,14,10.1.1.4,10.1.1.21,0,18.008,-1,0
10.1.1.17,10.1.1.57,0,2,10.1.1.17,10.1.1.57,0,18.1696,-1,0
10.1.1.84,10.1.1.94,0,1,10.1.1.84,10.1.1.94,2,18.7958,20.8186,1
10.1.1.50,10.1.1.56,0,2,10.1.1.50,10.1.1.56,0,18.9314,18.9461,1
10.1.1.3,10.1.1.57,0,11,10.1.1.3,10.1.1.57,0,19.8,-1,0
10.1.1.50,10.1.1.64,0,3,10.1.1.50,10.1.1.64,0,19.8057,19.8223,1
10.1.1.2,10.1.1.91,0,12,10.1.1.2,10.1.1.91,0,20.001,-1,0
10.1.1.3,10.1.1.57,0,12,10.1.1.3,10.1.1.57,0,20.042,-1,0
10.1.1.4,10.1.1.21,0,15,10.1.1.4,10.1.1.21,0,20.108,-1,0
