OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.6,10.1.1.10,0,1,10.1.1.6,10.1.1.10,6,5.002,269.13,1
10.1.1.2,10.1.1.8,0,1,10.1.1.2,10.1.1.8,2,5.003,157.408,1
10.1.1.3,10.1.1.37,0,1,10.1.1.3,10.1.1.37,11,5.003,153.604,1
10.1.1.5,10.1.1.18,0,1,10.1.1.5,10.1.1.18,2,5.004,298.613,1
10.1.1.1,10.1.1.30,0,1,10.1.1.1,10.1.1.30,5,5.009,293.156,1
10.1.1.5,10.1.1.18,0,2,10.1.1.5,10.1.1.18,0,5.245,-1,0
10.1.1.1,10.1.1.30,0,2,10.1.1.1,10.1.1.30,0,5.246,-1,0
10.1.1.6,10.1.1.10,0,2,10.1.1.6,10.1.1.10,0,5.246,-1,0
10.1.1.2,10.1.1.8,0,2,10.1.1.2,10.1.1.8,0,5.25,-1,0
10.1.1.3,10.1.1.37,0,2,10.1.1.3,10.1.1.37,0,5.25,-1,0
10.1.1.1,10.1.1.30,0,3,10.1.1.1,10.1.1.30,0,5.646,-1,0
10.1.1.3,10.1.1.37,0,3,10.1.1.3,10.1.1.37,0,5.647,-1,0
10.1.1.5,10.1.1.18,0,3,10.1.1.5,10.1.1.18,0,5.649,-1,0
10.1.1.2,10.1.1.8,0,3,10.1.1.2,10.1.1.8,0,5.65,-1,0
10.1.1.6,10.1.1.10,0,3,10.1.1.6,10.1.1.10,0,5.65,-1,0
10.1.1.4,10.1.1.43,0,1,10.1.1.4,10.1.1.43,3,6.108,299.467,1
10.1.1.2,10.1.1.8,0,4,10.1.1.2,10.1.1.8,0,6.2,-1,0
10.1.1.6,10.1.1.10,0,4,10.1.1.6,10.1.1.10,0,6.2,-1,0
10.1.1.3,10.1.1.37,0,4,10.1.1.3,10.1.1.37,0,6.203,-1,0
10.1.1.5,10.1.1.18,0,4,10.1.1.5,10.1.1.18,0,6.203,-1,0
10.1.1.1,10.1.1.30,0,4,10.1.1.1,10.1.1.30,0,6.205,-1,0
10.1.1.6,10.1.1.10,0,5,10.1.1.6,10.1.1.10,0,6.922,-1,0
10.1.1.3,10.1.1.37,0,5,10.1.1.3,10.1.1.37,0,6.927,-1,0
10.1.1.5,10.1.1.18,0,5,10.1.1.5,10.1.1.18,0,6.927,-1,0
10.1.1.1,10.1.1.30,0,5,10.1.1.1,10.1.1.30,0,6.928,-1,0
10.1.1.2,10.1.1.8,0,5,10.1.1.2,10.1.1.8,0,6.929,-1,0
10.1.1.6,10.1.1.29,0,6,10.1.1.6,10.1.1.29,2,7.12927,9.1794,1
10.1.1.45,10.1.1.40,0,1,10.1.1.45,10.1.1.40,2,7.16223,203.619,1
10.1.1.25,10.1.1.34,0,1,10.1.1.25,10.1.1.34,1,7.16423,240.094,1
10.1.1.25,10.1.1.12,0,2,10.1.1.25,10.1.1.12,1,7.28108,254.555,1
10.1.1.45,10.1.1.30,0,2,10.1.1.45,10.1.1.30,1,7.29948,51.9129,1
10.1.1.25,10.1.1.12,0,3,10.1.1.25,10.1.1.12,0,7.67408,-1,0
10.1.1.1,10.1.1.30,0,6,10.1.1.1,10.1.1.30,0,9.726,-1,0
10.1.1.5,10.1.1.18,0,6,10.1.1.5,10.1.1.18,0,9.726,-1,0
10.1.1.3,10.1.1.37,0,6,10.1.1.3,10.1.1.37,0,9.727,-1,0
10.1.1.6,10.1.1.10,0,7,10.1.1.6,10.1.1.10,0,9.727,-1,0
10.1.1.2,10.1.1.8,0,6,10.1.1.2,10.1.1.8,0,9.729,-1,0
10.1.1.4,10.1.1.43,0,2,10.1.1.4,10.1.1.43,0,9.803,-1,0
10.1.1.4,10.1.1.43,0,3,10.1.1.4,10.1.1.43,0,10.705,-1,0
10.1.1.31,10.1.1.35,0,1,10.1.1.31,10.1.1.35,1,10.7232,159.998,1
10.1.1.4,10.1.1.48,0,4,10.1.1.4,10.1.1.48,3,10.8854,72.6818,1
10.1.1.4,10.1.1.43,0,5,10.1.1.4,10.1.1.43,0,11.006,-1,0
10.1.1.4,10.1.1.47,0,6,10.1.1.4,10.1.1.47,0,11.0134,274.451,1
10.1.1.4,10.1.1.12,0,7,10.1.1.4,10.1.1.12,3,11.0138,291.08,1
10.1.1.34,10.1.1.41,0,1,10.1.1.34,10.1.1.41,1,12.0507,66.5241,1
10.1.1.43,10.1.1.31,0,1,10.1.1.43,10.1.1.31,3,13.0522,129.435,1
10.1.1.4,10.1.1.43,0,8,10.1.1.4,10.1.1.43,0,13.104,-1,0
10.1.1.3,10.1.1.37,0,7,10.1.1.3,10.1.1.37,0,15.402,-1,0
10.1.1.1,10.1.1.30,0,7,10.1.1.1,10.1.1.30,0,15.405,-1,0
10.1.1.5,10.1.1.18,0,7,10.1.1.5,10.1.1.18,0,15.405,-1,0
10.1.1.6,10.1.1.10,0,8,10.1.1.6,10.1.1.10,0,15.409,-1,0
10.1.1.2,10.1.1.8,0,7,10.1.1.2,10.1.1.8,0,15.41,-1,0
10.1.1.5,10.1.1.18,0,8,10.1.1.5,10.1.1.18,0,15.64,-1,0
10.1.1.1,10.1.1.30,0,8,10.1.1.1,10.1.1.30,0,15.641,-1,0
10.1.1.2,10.1.1.8,0,8,10.1.1.2,10.1.1.8,0,15.642,-1,0
10.1.1.3,10.1.1.37,0,8,10.1.1.3,10.1.1.37,0,15.645,-1,0
10.1.1.6,10.1.1.10,0,9,10.1.1.6,10.1.1.10,0,15.647,-1,0
10.1.1.6,10.1.1.10,0,10,10.1.1.6,10.1.1.10,0,16.04,-1,0
10.1.1.1,10.1.1.30,0,9,10.1.1.1,10.1.1.30,0,16.041,-1,0
10.1.1.5,10.1.1.18,0,9,10.1.1.5,10.1.1.18,0,16.042,-1,0
10.1.1.3,10.1.1.37,0,9,10.1.1.3,10.1.1.37,0,16.043,-1,0
10.1.1.2,10.1.1.8,0,9,10.1.1.2,10.1.1.8,0,16.05,-1,0
10.1.1.6,10.1.1.10,0,11,10.1.1.6,10.1.1.10,0,16.603,-1,0
10.1.1.1,10.1.1.30,0,10,10.1.1.1,10.1.1.30,0,16.606,-1,0
10.1.1.3,10.1.1.37,0,10,10.1.1.3,10.1.1.37,0,16.606,-1,0
10.1.1.2,10.1.1.8,0,10,10.1.1.2,10.1.1.8,0,16.608,-1,0
10.1.1.5,10.1.1.18,0,10,10.1.1.5,10.1.1.18,0,16.609,-1,0
10.1.1.4,10.1.1.43,1,9,10.1.1.4,10.1.1.43,0,17.106,-1,0
10.1.1.44,10.1.1.31,1,1,10.1.1.44,10.1.1.31,1,17.1166,17.3263,1
